ID	baseMean	baseMean.untrt	baseMean.C15Dx	C15Dx/untrt	log2(C15Dx/untrt)	pval	padj	untrt_1	untrt_2	C15Dx_1	C15Dx_2	untrt_1_norm	untrt_2_norm	C15Dx_1_norm	C15Dx_2_norm
ENSMUSG00000057950	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057963	286.9306657	271.3170584	302.5442729	1.115094918	0.157166518	0.237436204	0.503256254	237	270	391	271	261.5	281.13	317.31	287.77
ENSMUSG00000057967	0.463194697	0.520616391	0.405773002	0.779408811	-0.359547855	1	1	0	1	1	0	0	1.04	0.81	0
ENSMUSG00000057969	3.206057918	2.665230041	3.746885795	1.405839548	0.491431945	0.854490459	1	2	3	4	4	2.21	3.12	3.25	4.25
ENSMUSG00000057977	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057981	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057982	513.9740249	346.6658449	681.2822049	1.965241788	0.974706821	9.83E-19	1.97E-17	333	313	835	645	367.43	325.91	677.64	684.92
ENSMUSG00000057985	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000057990	71.09592943	58.09865514	84.09320371	1.447420831	0.53348444	0.601524878	0.935535287	77	30	62	111	84.96	31.24	50.32	117.87
ENSMUSG00000057997	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058005	0.530948447	0	1.061896893	Inf	Inf	0.725464949	1	0	0	0	2	0	0	0	2.12
ENSMUSG00000058006	7422.94786	7326.629351	7519.266369	1.02629272	0.037442277	0.505999118	0.84652296	6869	6794	9230	7108	7579.12	7074.14	7490.57	7547.96
ENSMUSG00000058013	5072.597754	5452.806015	4692.389494	0.860545833	-0.216676062	0.000345928	0.00174815	4888	5294	5863	4357	5393.33	5512.29	4758.09	4626.68
ENSMUSG00000058014	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058017	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058019	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058022	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058028	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058030	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058046	18.60097859	18.84305454	18.35890264	0.974306082	-0.037553023	1	1	20	15	23	17	22.07	15.62	18.67	18.05
ENSMUSG00000058050	10.61759974	12.77445977	8.460739708	0.662316831	-0.594406575	0.461063082	0.799956667	9	15	13	6	9.93	15.62	10.55	6.37
ENSMUSG00000058052	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058056	10.3215041	14.33630894	6.306699253	0.439910948	-1.18471659	0.113037424	0.281982914	9	18	9	5	9.93	18.74	7.3	5.31
ENSMUSG00000058057	0.811998629	1.623997259	0	0	#NAME?	0.410404908	0.738501385	2	1	0	0	2.21	1.04	0	0
ENSMUSG00000058063	0.405773002	0	0.811546004	Inf	Inf	0.759948099	1	0	0	2	0	0	0	1.62	0
ENSMUSG00000058064	3848.840762	3801.518753	3896.162771	1.02489637	0.035478042	0.831691398	1	3970	3095	4941	3562	4380.42	3222.62	4009.85	3782.48
ENSMUSG00000058070	1.405082173	0	2.810164346	Inf	Inf	0.179859107	0.405673748	0	0	3	3	0	0	2.43	3.19
ENSMUSG00000058071	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058073	32.45179829	33.05506732	31.84852926	0.96349915	-0.053644701	0.868172708	1	25	37	34	34	27.58	38.53	27.59	36.1
ENSMUSG00000058075	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058076	6350.546557	5646.778411	7054.314703	1.249263596	0.321077919	5.25E-07	4.11E-06	4881	5674	8584	6726	5385.6	5907.95	6966.31	7142.32
ENSMUSG00000058078	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058079	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058084	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058093	490.1116995	458.9004577	521.3229414	1.136026196	0.183996103	0.198655135	0.438268786	460	394	658	479	507.56	410.25	534	508.65
ENSMUSG00000058099	117.4428618	178.1817349	56.70398871	0.31823682	-1.651827329	6.46E-15	1.01E-13	155	178	56	64	171.02	185.34	45.45	67.96
ENSMUSG00000058101	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058114	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058119	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058124	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058126	3409.473106	3432.429706	3386.516506	0.986623703	-0.019428147	0.932226187	1	3351	3042	4300	3092	3697.43	3167.43	3489.65	3283.39
ENSMUSG00000058130	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058132	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058135	137.5595755	178.6712772	96.44787379	0.539806259	-0.889486389	3.93E-06	2.74E-05	154	180	116	93	169.92	187.42	94.14	98.76
ENSMUSG00000058145	0.520616391	1.041232782	0	0	#NAME?	0.640544067	0.953976704	0	2	0	0	0	2.08	0	0
ENSMUSG00000058147	4.678079456	3.830758995	5.525399917	1.442377326	0.528448624	0.720050374	1	6	1	11	2	6.62	1.04	8.93	2.12
ENSMUSG00000058152	24.41678516	39.34118039	9.492389932	0.241283811	-2.051196974	0.000148447	0.000800606	43	30	9	11	47.45	31.24	7.3	11.68
ENSMUSG00000058153	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058159	4.215738083	3.216920475	5.214555691	1.620977494	0.696864061	0.661323431	0.971897592	3	3	5	6	3.31	3.12	4.06	6.37
ENSMUSG00000058163	1.956811545	2.696304084	1.217319007	0.451476899	-1.147275925	0.714692219	1	3	2	3	0	3.31	2.08	2.43	0
ENSMUSG00000058172	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058173	583.3908723	655.7627392	511.0190054	0.779274233	-0.359796982	0.009306201	0.033655215	546	681	647	468	602.45	709.08	525.07	496.97
ENSMUSG00000058174	2913.233045	2612.363072	3214.103018	1.230343152	0.299060751	0.278108439	0.562168614	2661	2198	3459	3410	2936.1	2288.63	2807.14	3621.07
ENSMUSG00000058176	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058183	867.2975827	1607.831114	126.764051	0.078841646	-3.664898299	9.96E-246	1.72E-242	1463	1538	158	118	1614.25	1601.42	128.22	125.3
ENSMUSG00000058186	10.78893362	11.24368464	10.33418261	0.919109966	-0.121690614	0.970563879	1	10	11	15	8	11.03	11.45	12.17	8.5
ENSMUSG00000058188	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058189	13.54216784	13.93998872	13.14434695	0.942923786	-0.084786928	0.985769195	1	13	13	18	11	14.34	13.54	14.61	11.68
ENSMUSG00000058192	209.4233667	180.5825832	238.2641501	1.319419326	0.399903141	0.01284631	0.044731138	182	154	281	234	200.82	160.35	228.04	248.48
ENSMUSG00000058194	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058200	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058205	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058207	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058216	359.3012205	444.284987	274.317454	0.617435795	-0.695638972	3.29E-06	2.33E-05	375	456	362	240	413.77	474.8	293.78	254.86
ENSMUSG00000058222	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058230	1210.741438	1092.11368	1329.369197	1.217244342	0.283618795	0.000432292	0.002144943	984	1055	1651	1242	1085.73	1098.5	1339.86	1318.88
ENSMUSG00000058239	3581.651093	3641.182098	3522.120087	0.967301275	-0.047962794	0.437377321	0.770555382	3250	3550	4328	3326	3585.99	3696.38	3512.37	3531.87
ENSMUSG00000058240	1304.954144	1278.726141	1331.182147	1.04102208	0.058000668	0.462326965	0.801263914	1159	1228	1645	1250	1278.82	1278.63	1334.99	1327.37
ENSMUSG00000058244	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058246	0.54131944	0.551690434	0.530948447	0.962402851	-0.055287178	1	1	1	0	0	1	1.1	0	0	1.06
ENSMUSG00000058248	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058250	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058251	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058252	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058253	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058254	0.983811088	1.561849173	0.405773002	0.259802937	-1.944510355	0.722858895	1	0	3	1	0	0	3.12	0.81	0
ENSMUSG00000058258	3963.458137	3358.301963	4568.614311	1.36039414	0.444024697	1.98E-07	1.63E-06	3110	3155	5363	4506	3431.51	3285.09	4352.32	4784.91
ENSMUSG00000058260	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000058267	2940.07505	2745.798257	3134.351843	1.141508424	0.190941507	0.003439404	0.013967327	2398	2733	3901	2922	2645.91	2845.69	3165.84	3102.86
ENSMUSG00000058270	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058275	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058281	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058287	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058290	5188.155792	5151.052761	5225.258823	1.014405999	0.020635183	0.742660632	1	4593	5027	6433	4925	5067.83	5234.28	5220.68	5229.84
ENSMUSG00000058291	1151.822556	1111.16661	1192.478502	1.073177047	0.101888104	0.189742574	0.423098046	994	1081	1523	1082	1096.76	1125.57	1235.98	1148.97
ENSMUSG00000058295	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058297	17.73052322	6.923383298	28.53766313	4.121924485	2.043318074	0.000453237	0.002238711	5	8	35	27	5.52	8.33	28.4	28.67
ENSMUSG00000058298	593.7408978	572.8059311	614.6758645	1.073096194	0.101779407	0.343589767	0.65701623	557	510	786	557	614.58	531.03	637.88	591.48
ENSMUSG00000058301	6600.734928	6658.825168	6542.644687	0.982552406	-0.025393738	0.65264197	0.965204814	5969	6465	8044	6175	6586.08	6731.57	6528.08	6557.21
ENSMUSG00000058304	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058317	66.66917973	65.83811059	67.50024888	1.025245838	0.035969888	0.839785636	1	58	65	97	53	64	67.68	78.72	56.28
ENSMUSG00000058318	761.6570405	631.4333497	891.8807312	1.412470107	0.498220336	1.28E-07	1.09E-06	584	594	1091	846	644.37	618.49	885.4	898.36
ENSMUSG00000058325	53.69420795	77.78885587	29.59956003	0.380511575	-1.393987756	7.46E-06	5.01E-05	74	71	35	29	81.65	73.93	28.4	30.8
ENSMUSG00000058328	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058331	113.7887748	104.6897486	122.887801	1.173828409	0.231221529	0.283302902	0.569996199	102	93	172	100	112.54	96.83	139.59	106.19
ENSMUSG00000058346	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058349	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058350	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058351	836.39315	860.4882677	812.2980323	0.943996639	-0.083146372	0.622372303	0.953976704	684	928	976	784	754.71	966.26	792.07	832.53
ENSMUSG00000058354	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058355	16804.17928	16417.68483	17190.67374	1.047082699	0.066375392	0.204620092	0.448571105	15432	15182	21296	16102	17027.37	15808	17282.68	17098.66
ENSMUSG00000058357	1.74355405	2.14461365	1.342494451	0.625984289	-0.675801646	0.897189831	1	2	2	2	1	2.21	2.08	1.62	1.06
ENSMUSG00000058360	213.9993109	231.9213723	196.0772495	0.845447091	-0.242213623	0.133835021	0.322669884	209	224	249	179	230.61	233.24	202.07	190.08
ENSMUSG00000058361	0.739039914	1.072306825	0.405773002	0.378411284	-1.401972986	0.936354961	1	1	1	1	0	1.1	1.04	0.81	0
ENSMUSG00000058368	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058385	17.76393826	18.29136411	17.23651241	0.942330616	-0.085694778	0.856993756	1	19	15	15	21	20.96	15.62	12.17	22.3
ENSMUSG00000058388	1125.527529	1094.250146	1156.804913	1.057166788	0.080203008	0.324897382	0.63101799	1036	1004	1422	1092	1143.1	1045.4	1154.02	1159.59
ENSMUSG00000058392	4008.920582	4173.99379	3843.847375	0.920903952	-0.118877401	0.052575903	0.150922401	3810	3980	4693	3653	4203.88	4144.11	3808.59	3879.11
ENSMUSG00000058396	18.5642859	17.67752559	19.4510462	1.100326293	0.137931407	0.80825798	1	16	17	27	16	17.65	17.7	21.91	16.99
ENSMUSG00000058398	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058399	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058400	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058402	225.1978332	153.4330981	296.9625684	1.93545312	0.952671363	1.22E-09	1.29E-08	146	140	355	288	161.09	145.77	288.1	305.83
ENSMUSG00000058407	4792.614836	4702.361388	4882.868284	1.038386436	0.054343444	0.334157668	0.643898029	4294	4482	6144	4501	4737.92	4666.81	4986.14	4779.6
ENSMUSG00000058420	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058427	0.520616391	1.041232782	0	0	#NAME?	0.640544067	0.953976704	0	2	0	0	0	2.08	0	0
ENSMUSG00000058430	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058435	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058440	2619.428104	2914.467802	2324.388405	0.797534426	-0.3263813	9.62E-07	7.30E-06	2716	2720	2830	2215	2996.78	2832.15	2296.68	2352.1
ENSMUSG00000058441	0.265474223	0	0.530948447	Inf	Inf	1	1	0	0	0	1	0	0	0	1.06
ENSMUSG00000058443	8030.475429	7449.912553	8611.038305	1.155857635	0.208963715	0.406410818	0.736159066	7117	6768	9161	9217	7852.76	7047.06	7434.57	9787.5
ENSMUSG00000058444	1105.310693	938.7895929	1271.831793	1.354757022	0.438034125	1.83E-07	1.52E-06	808	947	1555	1207	891.53	986.05	1261.95	1281.71
ENSMUSG00000058446	2266.72008	2120.736096	2412.704064	1.137672938	0.186085866	0.006757174	0.025478875	1885	2076	2994	2256	2079.87	2161.6	2429.77	2395.64
ENSMUSG00000058447	205.5535183	201.1041407	210.0028958	1.044249487	0.062466435	0.682058888	0.992451293	189	186	265	193	208.54	193.67	215.06	204.95
ENSMUSG00000058454	3446.782904	3416.33948	3477.226328	1.017822248	0.025485631	0.712742665	1	3051	3329	4254	3298	3366.42	3466.26	3452.32	3502.14
ENSMUSG00000058463	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058470	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058486	1905.064765	1929.298506	1880.831025	0.974878184	-0.036706136	0.586425064	0.922189633	1672	1934	2310	1777	1844.85	2013.74	1874.67	1886.99
ENSMUSG00000058488	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058491	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058492	559.120266	553.8930862	564.3474459	1.018874328	0.026976115	0.761827241	1	518	515	713	518	571.55	536.23	578.63	550.06
ENSMUSG00000058498	6.307643441	4.840917734	7.774369148	1.605970102	0.683445035	0.511121885	0.852006479	5	4	10	7	5.52	4.16	8.12	7.43
ENSMUSG00000058499	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058503	1442.886285	1581.038728	1304.733842	0.825238382	-0.277117172	0.000361944	0.001822438	1472	1477	1623	1217	1624.18	1537.9	1317.14	1292.33
ENSMUSG00000058508	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058510	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058513	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058515	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058518	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000058521	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058523	0.265474223	0	0.530948447	Inf	Inf	1	1	0	0	0	1	0	0	0	1.06
ENSMUSG00000058532	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058537	1.072306825	2.14461365	0	0	#NAME?	0.264474033	0.543017045	2	2	0	0	2.21	2.08	0	0
ENSMUSG00000058542	46.84796624	53.8873653	39.80856719	0.738736566	-0.436868105	0.187733613	0.419970339	42	59	51	36	46.34	61.43	41.39	38.23
ENSMUSG00000058546	1131.47456	1079.701942	1183.247178	1.095901685	0.132118378	0.825343904	1	1305	691	1215	1300	1439.91	719.49	986.03	1380.47
ENSMUSG00000058550	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000058558	1307.690128	1315.999636	1299.380619	0.987371564	-0.018334998	0.891607601	1	1303	1147	1547	1265	1437.71	1194.29	1255.46	1343.3
ENSMUSG00000058567	0.405773002	0	0.811546004	Inf	Inf	0.759948099	1	0	0	2	0	0	0	1.62	0
ENSMUSG00000058568	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058569	5374.830568	4903.667762	5845.993374	1.192167507	0.253586958	3.19E-05	0.000194246	4456	4697	6967	5686	4916.67	4890.67	5654.04	6037.95
ENSMUSG00000058571	0.744205941	0.551690434	0.936721449	1.697911349	0.763761135	1	1	1	0	1	1	1.1	0	0.81	1.06
ENSMUSG00000058579	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058581	318.4154272	346.9302266	289.9006277	0.835616517	-0.259087085	0.054840624	0.156515336	308	340	369	264	339.84	354.02	299.46	280.34
ENSMUSG00000058586	372.3492885	362.3775588	382.3210181	1.055035029	0.077290899	0.517911424	0.856722233	336	340	479	354	370.74	354.02	388.73	375.91
ENSMUSG00000058587	4945.728385	3415.950297	6475.506473	1.89566765	0.922706052	9.14E-52	6.25E-50	3139	3235	7872	6180	3463.51	3368.39	6388.49	6562.52
ENSMUSG00000058588	1.082638881	1.103380868	1.061896893	0.962402851	-0.055287178	1	1	2	0	0	2	2.21	0	0	2.12
ENSMUSG00000058589	1.535501522	2.665230041	0.405773002	0.152246896	-2.715515275	0.354719106	0.669923264	2	3	1	0	2.21	3.12	0.81	0
ENSMUSG00000058590	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058594	1985.156651	1885.993619	2084.319683	1.105157336	0.144251774	0.04601572	0.13458222	1736	1783	2521	1999	1915.47	1856.52	2045.91	2122.73
ENSMUSG00000058595	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058600	19018.77735	17940.28871	20097.26599	1.120230913	0.163796145	0.14155153	0.337089249	17101	16338	23479	19908	18868.92	17011.66	19054.29	21140.24
ENSMUSG00000058603	10906.06752	11521.87771	10290.25733	0.893105931	-0.163096791	0.002378854	0.010043192	10341	11173	12263	10009	11410.06	11633.69	9951.99	10628.53
ENSMUSG00000058607	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058613	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058618	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058620	79.85705688	135.0485119	24.6656019	0.18264253	-2.452905345	7.47E-19	1.51E-17	124	128	32	22	136.82	133.28	25.97	23.36
ENSMUSG00000058621	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058622	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058624	5346.64509	5727.40827	4965.88191	0.867038227	-0.205832493	0.000638128	0.003060303	5348	5334	6151	4652	5900.88	5553.94	4991.82	4939.94
ENSMUSG00000058625	465.5918434	448.3016856	482.8820012	1.077136261	0.107200766	0.760554645	1	454	380	507	522	500.93	395.67	411.45	554.31
ENSMUSG00000058626	31.18569596	29.77599876	32.59539316	1.094686812	0.130518177	0.769047395	1	20	36	45	27	22.07	37.48	36.52	28.67
ENSMUSG00000058628	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058631	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058638	1753.146666	1724.603547	1781.689784	1.033101079	0.046981415	0.492604905	0.834719149	1602	1615	2224	1656	1767.62	1681.59	1804.88	1758.5
ENSMUSG00000058640	8.618450896	7.96461608	9.272285712	1.164184892	0.219320201	0.807774548	1	5	10	15	6	5.52	10.41	12.17	6.37
ENSMUSG00000058641	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058643	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058652	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058655	26152.27117	26938.6948	25365.84755	0.941613829	-0.086792587	0.107103493	0.270081676	25028	25222	31165	23957	27615.42	26261.97	25291.83	25439.86
ENSMUSG00000058656	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000058659	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058661	15.18299508	17.00153899	13.36445117	0.786073025	-0.347264753	0.535277965	0.869821588	11	21	12	16	12.14	21.87	9.74	16.99
ENSMUSG00000058662	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000058665	0.536153412	1.072306825	0	0	#NAME?	0.637402555	0.953976704	1	1	0	0	1.1	1.04	0	0
ENSMUSG00000058669	1.410287139	1.072306825	1.748267453	1.630379862	0.705208137	0.89337123	1	1	1	3	1	1.1	1.04	2.43	1.06
ENSMUSG00000058670	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058672	1017.223667	1126.823818	907.6235158	0.805470652	-0.31209607	0.000190683	0.001010298	1012	1092	1084	881	1116.62	1137.03	879.72	935.53
ENSMUSG00000058679	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058685	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058690	866.6096832	840.8984267	892.3209397	1.061151872	0.085631149	0.359152805	0.674857286	774	795	1079	856	854.02	827.78	875.66	908.98
ENSMUSG00000058692	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058700	1.483245855	1.623997259	1.342494451	0.82666054	-0.274633072	1	1	2	1	2	1	2.21	1.04	1.62	1.06
ENSMUSG00000058704	4012.78186	3842.480326	4183.083395	1.088641461	0.122528887	0.051604877	0.14860717	3462	3712	5109	3974	3819.9	3865.06	4146.19	4219.98
ENSMUSG00000058706	2744.701409	2460.089879	3029.31294	1.231383034	0.300279596	7.20E-06	4.84E-05	2234	2358	3667	2903	2464.95	2455.23	2975.94	3082.69
ENSMUSG00000058709	1980.329217	2010.358788	1950.299645	0.970125162	-0.043757204	0.522580265	0.861283338	1734	2024	2404	1836	1913.26	2107.46	1950.96	1949.64
ENSMUSG00000058715	476.3431843	744.3368114	208.3495571	0.27991301	-1.836949553	2.13E-34	8.73E-33	632	760	257	196	697.34	791.34	208.57	208.13
ENSMUSG00000058717	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058725	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058728	1.259656305	2.113539607	0.405773002	0.191987413	-2.380916364	0.497795636	0.838272803	1	3	1	0	1.1	3.12	0.81	0
ENSMUSG00000058729	915.1755312	953.2033346	877.1477277	0.920210511	-0.119964159	0.158655349	0.369810224	853	927	1056	845	941.18	965.22	856.99	897.3
ENSMUSG00000058731	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058736	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058740	0.265474223	0	0.530948447	Inf	Inf	1	1	0	0	0	1	0	0	0	1.06
ENSMUSG00000058741	1.603255272	2.14461365	1.061896893	0.495146011	-1.014074079	0.703324524	1	2	2	0	2	2.21	2.08	0	2.12
ENSMUSG00000058743	23.774464	16.66736685	30.88156114	1.85281583	0.889719484	0.086617653	0.227463014	17	14	29	36	18.76	14.58	23.53	38.23
ENSMUSG00000058745	17.36765695	15.43968981	19.29562409	1.249741693	0.321629938	0.602138517	0.935858148	11	18	24	18	12.14	18.74	19.48	19.11
ENSMUSG00000058748	536.3404364	516.7118041	555.9690687	1.075975165	0.105644779	0.502339786	0.8424357	511	451	746	477	563.83	469.6	605.41	506.52
ENSMUSG00000058754	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058755	82.84012066	148.102638	17.57760331	0.118685282	-3.07478706	1.84E-26	5.43E-25	142	134	25	14	156.68	139.53	20.29	14.87
ENSMUSG00000058756	1774.567425	1792.322394	1756.812456	0.980187751	-0.028869977	0.693504457	0.999955669	1620	1726	2164	1655	1787.48	1797.17	1756.19	1757.44
ENSMUSG00000058761	1902.974887	1618.702415	2187.247359	1.351235001	0.434278603	1.67E-09	1.74E-08	1394	1632	2704	2053	1538.11	1699.29	2194.42	2180.07
ENSMUSG00000058762	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058773	11.62681432	13.60581659	9.647812046	0.709094671	-0.49594984	0.66636822	0.976663254	19	6	12	9	20.96	6.25	9.74	9.56
ENSMUSG00000058779	9924.736976	10104.86783	9744.606124	0.964347707	-0.052374673	0.395379147	0.721313556	9423	9424	12232	9005	10397.16	9812.58	9926.83	9562.38
ENSMUSG00000058793	4281.237589	4164.786717	4397.688461	1.05592165	0.07850279	0.199607637	0.440030085	3698	4081	5456	4113	4080.3	4249.27	4427.79	4367.58
